f_opportunity.f_oppcreated;f_opportunity.dt_created_id;f_opportunity.nm_id;f_opportunity.nm_name;f_opportunity.nm_url
40902;2011-12-26;Sriven Systems > PhoenixSoft;Sriven Systems > PhoenixSoft;http://www.google.com
40903;2011-12-27;Staffing Plus > CompuSci;Staffing Plus > CompuSci;http://www.google.com
40903;2011-12-27;Stafflogix > Educationly;Stafflogix > Educationly;http://www.google.com
40903;2011-12-27;Stage 2 Networks > Educationly;Stage 2 Networks > Educationly;http://www.google.com
40903;2011-12-27;Stafford Associates Computer Specialists > Explorer;Stafford Associates Computer Specialists > Explorer;http://www.google.com
40903;2011-12-27;Standard Process > Explorer;Standard Process > Explorer;http://www.google.com
40903;2011-12-27;StarchTech > Explorer;StarchTech > Explorer;http://www.google.com
40903;2011-12-27;Stage 2 Networks > WonderKid;Stage 2 Networks > WonderKid;http://www.google.com
40904;2011-12-28;SteelCell of North America > CompuSci;SteelCell of North America > CompuSci;http://www.google.com
40904;2011-12-28;Stellar Solutions > CompuSci;Stellar Solutions > CompuSci;http://www.google.com
40904;2011-12-28;STG International > CompuSci;STG International > CompuSci;http://www.google.com
40904;2011-12-28;Stoltenberg Consulting > CompuSci;Stoltenberg Consulting > CompuSci;http://www.google.com
40904;2011-12-28;Stone Brewing > CompuSci;Stone Brewing > CompuSci;http://www.google.com
40904;2011-12-28;StarTech.com > Educationly;StarTech.com > Educationly;http://www.google.com
40904;2011-12-28;Stefan Sydor Optics > Educationly;Stefan Sydor Optics > Educationly;http://www.google.com
40904;2011-12-28;STI Electronics > Educationly;STI Electronics > Educationly;http://www.google.com
40904;2011-12-28;Stinson Morrison Hecker > Educationly;Stinson Morrison Hecker > Educationly;http://www.google.com
40904;2011-12-28;Stoel Rives > Educationly;Stoel Rives > Educationly;http://www.google.com
40904;2011-12-28;Stops Fast Track > Educationly;Stops Fast Track > Educationly;http://www.google.com
40904;2011-12-28;Starmount Life Insurance > Explorer;Starmount Life Insurance > Explorer;http://www.google.com
40904;2011-12-28;Steadfast Networks > Explorer;Steadfast Networks > Explorer;http://www.google.com
40904;2011-12-28;StemCyte > Explorer;StemCyte > Explorer;http://www.google.com
40904;2011-12-28;STEMTech International > Explorer;STEMTech International > Explorer;http://www.google.com
40904;2011-12-28;Steptoe & Johnson > Explorer;Steptoe & Johnson > Explorer;http://www.google.com
40904;2011-12-28;Sterling Commerce Group > Explorer;Sterling Commerce Group > Explorer;http://www.google.com
40904;2011-12-28;Sterling Communications > Explorer;Sterling Communications > Explorer;http://www.google.com
40904;2011-12-28;Stinger Ghaffarian Technologies > Explorer;Stinger Ghaffarian Technologies > Explorer;http://www.google.com
40904;2011-12-28;Stop Aging Now > Explorer;Stop Aging Now > Explorer;http://www.google.com
40904;2011-12-28;StoreBoard Media > Explorer;StoreBoard Media > Explorer;http://www.google.com
40904;2011-12-28;Strategic Micro Systems > Explorer;Strategic Micro Systems > Explorer;http://www.google.com
40904;2011-12-28;StealthCom Solutions > Grammar Plus;StealthCom Solutions > Grammar Plus;http://www.google.com
40904;2011-12-28;Stella & Dot > Grammar Plus;Stella & Dot > Grammar Plus;http://www.google.com
40904;2011-12-28;StoreBoard Media > Grammar Plus;StoreBoard Media > Grammar Plus;http://www.google.com
40904;2011-12-28;StarTex Power > PhoenixSoft;StarTex Power > PhoenixSoft;http://www.google.com
40904;2011-12-28;Staticworx > PhoenixSoft;Staticworx > PhoenixSoft;http://www.google.com
40904;2011-12-28;Steadfast Networks > PhoenixSoft;Steadfast Networks > PhoenixSoft;http://www.google.com
40904;2011-12-28;STOPS > WonderKid;STOPS > WonderKid;http://www.google.com
40905;2011-12-29;Strategic Staffing Solutions (Detroit, MI) > CompuSci;Strategic Staffing Solutions (Detroit, MI) > CompuSci;http://www.google.com
40905;2011-12-29;Strategic Systems > CompuSci;Strategic Systems > CompuSci;http://www.google.com
40905;2011-12-29;Stream > Explorer;Stream > Explorer;http://www.google.com
40905;2011-12-29;Stream Energy > Explorer;Stream Energy > Explorer;http://www.google.com
40905;2011-12-29;Stratus Building Solutions > Grammar Plus;Stratus Building Solutions > Grammar Plus;http://www.google.com
40905;2011-12-29;Stream Energy > Grammar Plus;Stream Energy > Grammar Plus;http://www.google.com
40905;2011-12-29;Strategic Micro Systems > WonderKid;Strategic Micro Systems > WonderKid;http://www.google.com
40905;2011-12-29;Strategic Systems > WonderKid;Strategic Systems > WonderKid;http://www.google.com
40906;2011-12-30;Standing Dog Interactive > CompuSci;Standing Dog Interactive > CompuSci;http://www.google.com
40906;2011-12-30;Stanek Holdco > CompuSci;Stanek Holdco > CompuSci;http://www.google.com
40906;2011-12-30;Stalwart > Educationly;Stalwart > Educationly;http://www.google.com
40906;2011-12-30;Stark Excavating > Explorer;Stark Excavating > Explorer;http://www.google.com
40906;2011-12-30;Starlite Productions > Explorer;Starlite Productions > Explorer;http://www.google.com
40906;2011-12-30;Standard Solar > WonderKid;Standard Solar > WonderKid;http://www.google.com
40907;2011-12-31;Starmax Resource > CompuSci;Starmax Resource > CompuSci;http://www.google.com
40908;2012-01-01;StarTex Power > Explorer;StarTex Power > Explorer;http://www.google.com
40908;2012-01-01;Staticworx > Explorer;Staticworx > Explorer;http://www.google.com
40908;2012-01-01;Starmax Resource > PhoenixSoft;Starmax Resource > PhoenixSoft;http://www.google.com
40909;2012-01-02;Storreytime > CompuSci;Storreytime > CompuSci;http://www.google.com
40909;2012-01-02;Stratus Building Solutions > CompuSci;Stratus Building Solutions > CompuSci;http://www.google.com
40909;2012-01-02;Strategic Fundraising > Educationly;Strategic Fundraising > Educationly;http://www.google.com
40909;2012-01-02;STOPS > Explorer;STOPS > Explorer;http://www.google.com
40909;2012-01-02;Stops Fast Track > Grammar Plus;Stops Fast Track > Grammar Plus;http://www.google.com
40910;2012-01-03;Structured Communication Systems > CompuSci;Structured Communication Systems > CompuSci;http://www.google.com
40910;2012-01-03;Stria > Educationly;Stria > Educationly;http://www.google.com
40910;2012-01-03;Strike Construction > Educationly;Strike Construction > Educationly;http://www.google.com
40910;2012-01-03;Strobe Promotions > Explorer;Strobe Promotions > Explorer;http://www.google.com
40910;2012-01-03;Stroll > Explorer;Stroll > Explorer;http://www.google.com
40910;2012-01-03;Structural Concrete Bonding & Restoration > Explorer;Structural Concrete Bonding & Restoration > Explorer;http://www.google.com
40910;2012-01-03;Stria > Grammar Plus;Stria > Grammar Plus;http://www.google.com
40910;2012-01-03;Stroll > Grammar Plus;Stroll > Grammar Plus;http://www.google.com
40910;2012-01-03;Structural Concrete Bonding & Restoration > Grammar Plus;Structural Concrete Bonding & Restoration > Grammar Plus;http://www.google.com
40910;2012-01-03;Strobe Promotions > PhoenixSoft;Strobe Promotions > PhoenixSoft;http://www.google.com
40911;2012-01-04;Struxture Architects > Educationly;Struxture Architects > Educationly;http://www.google.com
40911;2012-01-04;Studio 921 Salon & Day Spa > Educationly;Studio 921 Salon & Day Spa > Educationly;http://www.google.com
40911;2012-01-04;StudyPoint > Explorer;StudyPoint > Explorer;http://www.google.com
40911;2012-01-04;Sullivan & Cromwell > Explorer;Sullivan & Cromwell > Explorer;http://www.google.com
40911;2012-01-04;StumbleUpon > WonderKid;StumbleUpon > WonderKid;http://www.google.com
40912;2012-01-05;Summit Data Communications > CompuSci;Summit Data Communications > CompuSci;http://www.google.com
40912;2012-01-05;Sullivan Solar Power > Explorer;Sullivan Solar Power > Explorer;http://www.google.com
40912;2012-01-05;Sullivan and Cogliano Training Centers > PhoenixSoft;Sullivan and Cogliano Training Centers > PhoenixSoft;http://www.google.com
40912;2012-01-05;Sullivan Solar Power > PhoenixSoft;Sullivan Solar Power > PhoenixSoft;http://www.google.com
40913;2012-01-06;Summit Technology > CompuSci;Summit Technology > CompuSci;http://www.google.com
40913;2012-01-06;Sunbelt Software > CompuSci;Sunbelt Software > CompuSci;http://www.google.com
40913;2012-01-06;Sundance Vacations > CompuSci;Sundance Vacations > CompuSci;http://www.google.com
40913;2012-01-06;Summit Solutions > Educationly;Summit Solutions > Educationly;http://www.google.com
40913;2012-01-06;Sun Light & Power > Educationly;Sun Light & Power > Educationly;http://www.google.com
40913;2012-01-06;Sun Tan City > Educationly;Sun Tan City > Educationly;http://www.google.com
40913;2012-01-06;Summit Data Communications > WonderKid;Summit Data Communications > WonderKid;http://www.google.com
40913;2012-01-06;Summit Solutions > WonderKid;Summit Solutions > WonderKid;http://www.google.com
40916;2012-01-09;Sullivan and Cogliano Training Centers > CompuSci;Sullivan and Cogliano Training Centers > CompuSci;http://www.google.com
40916;2012-01-09;Sundt Construction > CompuSci;Sundt Construction > CompuSci;http://www.google.com
40916;2012-01-09;Sunmerge Systems > Explorer;Sunmerge Systems > Explorer;http://www.google.com
40916;2012-01-09;Sundia > Grammar Plus;Sundia > Grammar Plus;http://www.google.com
40917;2012-01-10;Universal SmartComp > CompuSci;Universal SmartComp > CompuSci;http://www.google.com
40917;2012-01-10;U.S. Translation > Educationly;U.S. Translation > Educationly;http://www.google.com
40917;2012-01-10;Univar > Educationly;Univar > Educationly;http://www.google.com
40917;2012-01-10;Universal Accounting Center > Educationly;Universal Accounting Center > Educationly;http://www.google.com
40917;2012-01-10;Universal Services of America > Educationly;Universal Services of America > Educationly;http://www.google.com
40917;2012-01-10;U.S. Translation > PhoenixSoft;U.S. Translation > PhoenixSoft;http://www.google.com
40917;2012-01-10;Universal Consulting Services > WonderKid;Universal Consulting Services > WonderKid;http://www.google.com
40917;2012-01-10;Universal Mind > WonderKid;Universal Mind > WonderKid;http://www.google.com
40918;2012-01-11;Uber Bandwidth > CompuSci;Uber Bandwidth > CompuSci;http://www.google.com
40918;2012-01-11;UCS > Educationly;UCS > Educationly;http://www.google.com
40918;2012-01-11;U-GRO Learning Centres > Educationly;U-GRO Learning Centres > Educationly;http://www.google.com
40918;2012-01-11;Ultimate Nursing Services > Educationly;Ultimate Nursing Services > Educationly;http://www.google.com
40918;2012-01-11;UberPrints.com > Explorer;UberPrints.com > Explorer;http://www.google.com
40918;2012-01-11;Uckele Health & Nutrition > Explorer;Uckele Health & Nutrition > Explorer;http://www.google.com
40918;2012-01-11;uMonitor (Parsam Technologies) > Explorer;uMonitor (Parsam Technologies) > Explorer;http://www.google.com
40918;2012-01-11;Underground Printing > Explorer;Underground Printing > Explorer;http://www.google.com
40918;2012-01-11;Underscore Marketing > Explorer;Underscore Marketing > Explorer;http://www.google.com
40918;2012-01-11;Understand.com > Explorer;Understand.com > Explorer;http://www.google.com
40918;2012-01-11;Unicon International > Explorer;Unicon International > Explorer;http://www.google.com
40918;2012-01-11;UCS > Grammar Plus;UCS > Grammar Plus;http://www.google.com
40918;2012-01-11;uMonitor (Parsam Technologies) > WonderKid;uMonitor (Parsam Technologies) > WonderKid;http://www.google.com
40918;2012-01-11;Underscore Marketing > WonderKid;Underscore Marketing > WonderKid;http://www.google.com
40919;2012-01-12;Unidine > CompuSci;Unidine > CompuSci;http://www.google.com
40919;2012-01-12;United Data Technologies > CompuSci;United Data Technologies > CompuSci;http://www.google.com
40919;2012-01-12;Unishippers > Educationly;Unishippers > Educationly;http://www.google.com
40919;2012-01-12;United Bank of El Paso del Norte > Educationly;United Bank of El Paso del Norte > Educationly;http://www.google.com
40919;2012-01-12;United Global Logistics > Educationly;United Global Logistics > Educationly;http://www.google.com
40919;2012-01-12;United Payment Services > Educationly;United Payment Services > Educationly;http://www.google.com
40919;2012-01-12;United Source One > Educationly;United Source One > Educationly;http://www.google.com
40919;2012-01-12;Uniflex Church Furnishings > Explorer;Uniflex Church Furnishings > Explorer;http://www.google.com
40919;2012-01-12;Uniguest > Explorer;Uniguest > Explorer;http://www.google.com
40919;2012-01-12;United National Consumer Suppliers > Explorer;United National Consumer Suppliers > Explorer;http://www.google.com
40919;2012-01-12;United States Homeland Investigations > Explorer;United States Homeland Investigations > Explorer;http://www.google.com
40919;2012-01-12;Uniguest > WonderKid;Uniguest > WonderKid;http://www.google.com
40920;2012-01-13;United States Medical Supply > Educationly;United States Medical Supply > Educationly;http://www.google.com
40920;2012-01-13;United Technology Group > Explorer;United Technology Group > Explorer;http://www.google.com
40920;2012-01-13;Universal Consulting Services > Explorer;Universal Consulting Services > Explorer;http://www.google.com
40920;2012-01-13;Universal Environmental Consulting > Explorer;Universal Environmental Consulting > Explorer;http://www.google.com
40920;2012-01-13;Universal Mind > Explorer;Universal Mind > Explorer;http://www.google.com
40920;2012-01-13;Universal Business Solutions > Grammar Plus;Universal Business Solutions > Grammar Plus;http://www.google.com
40920;2012-01-13;United States Homeland Investigations > WonderKid;United States Homeland Investigations > WonderKid;http://www.google.com
40920;2012-01-13;United States Medical Supply > WonderKid;United States Medical Supply > WonderKid;http://www.google.com
40922;2012-01-15;Universal SmartComp > WonderKid;Universal SmartComp > WonderKid;http://www.google.com
40923;2012-01-16;University Furnishings > Educationly;University Furnishings > Educationly;http://www.google.com
40923;2012-01-16;Uno Alla Volta > Educationly;Uno Alla Volta > Educationly;http://www.google.com
40923;2012-01-16;Universal Wiring > Explorer;Universal Wiring > Explorer;http://www.google.com
40923;2012-01-16;University of Dreams > Explorer;University of Dreams > Explorer;http://www.google.com
40923;2012-01-16;Unlimited Furniture Group > Explorer;Unlimited Furniture Group > Explorer;http://www.google.com
40923;2012-01-16;University Furnishings > Grammar Plus;University Furnishings > Grammar Plus;http://www.google.com
40923;2012-01-16;University of Dreams > PhoenixSoft;University of Dreams > PhoenixSoft;http://www.google.com
40923;2012-01-16;Uppercase Living > WonderKid;Uppercase Living > WonderKid;http://www.google.com
40924;2012-01-17;Upstate Pharmacy > Educationly;Upstate Pharmacy > Educationly;http://www.google.com
40924;2012-01-17;US LED > Educationly;US LED > Educationly;http://www.google.com
40924;2012-01-17;Upstate Shredding > Explorer;Upstate Shredding > Explorer;http://www.google.com
40924;2012-01-17;US Aluminum Services > Explorer;US Aluminum Services > Explorer;http://www.google.com
40924;2012-01-17;UPrinting.com > Grammar Plus;UPrinting.com > Grammar Plus;http://www.google.com
40924;2012-01-17;US Aluminum Services > PhoenixSoft;US Aluminum Services > PhoenixSoft;http://www.google.com
40924;2012-01-17;US Lighting Tech > PhoenixSoft;US Lighting Tech > PhoenixSoft;http://www.google.com
40925;2012-01-18;US21 > CompuSci;US21 > CompuSci;http://www.google.com
40925;2012-01-18;User Insight > CompuSci;User Insight > CompuSci;http://www.google.com
40925;2012-01-18;USfalcon > CompuSci;USfalcon > CompuSci;http://www.google.com
40925;2012-01-18;US Markerboard > Educationly;US Markerboard > Educationly;http://www.google.com
40925;2012-01-18;USGC > Educationly;USGC > Educationly;http://www.google.com
40925;2012-01-18;User Centric > Explorer;User Centric > Explorer;http://www.google.com
40925;2012-01-18;USI Technologies > Explorer;USI Technologies > Explorer;http://www.google.com
40925;2012-01-18;USfalcon > PhoenixSoft;USfalcon > PhoenixSoft;http://www.google.com
40925;2012-01-18;uShip > PhoenixSoft;uShip > PhoenixSoft;http://www.google.com
40926;2012-01-19;UPrinting.com > CompuSci;UPrinting.com > CompuSci;http://www.google.com
40926;2012-01-19;Utilipath > CompuSci;Utilipath > CompuSci;http://www.google.com
40926;2012-01-19;Utopia > CompuSci;Utopia > CompuSci;http://www.google.com
40926;2012-01-19;Urban Science > Explorer;Urban Science > Explorer;http://www.google.com
40926;2012-01-19;UrsaNav > Explorer;UrsaNav > Explorer;http://www.google.com
40926;2012-01-19;USr Healthcare > Explorer;USr Healthcare > Explorer;http://www.google.com
40926;2012-01-19;V.L.S Systems > Explorer;V.L.S Systems > Explorer;http://www.google.com
40926;2012-01-19;Urban Lending Solutions > Grammar Plus;Urban Lending Solutions > Grammar Plus;http://www.google.com
40926;2012-01-19;USI Technologies > Grammar Plus;USI Technologies > Grammar Plus;http://www.google.com
40926;2012-01-19;Utilipath > Grammar Plus;Utilipath > Grammar Plus;http://www.google.com
40926;2012-01-19;Utopia > PhoenixSoft;Utopia > PhoenixSoft;http://www.google.com
40926;2012-01-19;USr Healthcare > WonderKid;USr Healthcare > WonderKid;http://www.google.com
40927;2012-01-20;US Tech Solutions > CompuSci;US Tech Solutions > CompuSci;http://www.google.com
40927;2012-01-20;USA Mortgage > CompuSci;USA Mortgage > CompuSci;http://www.google.com
40927;2012-01-20;Usablenet > CompuSci;Usablenet > CompuSci;http://www.google.com
40927;2012-01-20;USCarrier Telecom > Educationly;USCarrier Telecom > Educationly;http://www.google.com
40927;2012-01-20;V12 Group > Educationly;V12 Group > Educationly;http://www.google.com
40927;2012-01-20;V2 Systems > Explorer;V2 Systems > Explorer;http://www.google.com
40927;2012-01-20;US Media Consulting > Grammar Plus;US Media Consulting > Grammar Plus;http://www.google.com
40927;2012-01-20;Usablenet > WonderKid;Usablenet > WonderKid;http://www.google.com
40929;2012-01-22;SunStar > Educationly;SunStar > Educationly;http://www.google.com
40930;2012-01-23;Superior Support Resources > CompuSci;Superior Support Resources > CompuSci;http://www.google.com
40930;2012-01-23;Superior Linen Service > Educationly;Superior Linen Service > Educationly;http://www.google.com
40930;2012-01-23;Supermarket Source > Educationly;Supermarket Source > Educationly;http://www.google.com
40930;2012-01-23;Supremesoft > Educationly;Supremesoft > Educationly;http://www.google.com
40930;2012-01-23;Surety Systems > Explorer;Surety Systems > Explorer;http://www.google.com
40931;2012-01-24;Surplus Sourcing Group > CompuSci;Surplus Sourcing Group > CompuSci;http://www.google.com
40931;2012-01-24;Sustainable Harvest Coffee Importers > CompuSci;Sustainable Harvest Coffee Importers > CompuSci;http://www.google.com
40931;2012-01-24;Swiftpage > CompuSci;Swiftpage > CompuSci;http://www.google.com
40931;2012-01-24;Swiger Coil Systems > CompuSci;Swiger Coil Systems > CompuSci;http://www.google.com
40931;2012-01-24;Swiss Watch International > CompuSci;Swiss Watch International > CompuSci;http://www.google.com
40931;2012-01-24;Sygnetics > CompuSci;Sygnetics > CompuSci;http://www.google.com
40931;2012-01-24;SymbolArts > CompuSci;SymbolArts > CompuSci;http://www.google.com
40931;2012-01-24;Symetra Financial > CompuSci;Symetra Financial > CompuSci;http://www.google.com
40931;2012-01-24;Symetrics Industries > CompuSci;Symetrics Industries > CompuSci;http://www.google.com
40931;2012-01-24;Symmetry > CompuSci;Symmetry > CompuSci;http://www.google.com
40931;2012-01-24;Synacor > CompuSci;Synacor > CompuSci;http://www.google.com
40931;2012-01-24;Synch-Solutions > CompuSci;Synch-Solutions > CompuSci;http://www.google.com
40931;2012-01-24;T&T Solutions > CompuSci;T&T Solutions > CompuSci;http://www.google.com
40931;2012-01-24;Sunrise Hitek > Educationly;Sunrise Hitek > Educationly;http://www.google.com
40931;2012-01-24;Surmotech > Educationly;Surmotech > Educationly;http://www.google.com
40931;2012-01-24;Sutherland Asbill & Brennan > Educationly;Sutherland Asbill & Brennan > Educationly;http://www.google.com
40931;2012-01-24;Sutherland Global Services > Educationly;Sutherland Global Services > Educationly;http://www.google.com
40931;2012-01-24;Suzannes Specialties > Educationly;Suzannes Specialties > Educationly;http://www.google.com
40931;2012-01-24;SWS Re-Distribution > Educationly;SWS Re-Distribution > Educationly;http://www.google.com
40931;2012-01-24;Syncroness > Educationly;Syncroness > Educationly;http://www.google.com
40931;2012-01-24;Synergy Consortium Services > Educationly;Synergy Consortium Services > Educationly;http://www.google.com
40931;2012-01-24;Synergy Solutions > Educationly;Synergy Solutions > Educationly;http://www.google.com
40931;2012-01-24;Systems Made Simple > Educationly;Systems Made Simple > Educationly;http://www.google.com
40931;2012-01-24;T&W Operations > Educationly;T&W Operations > Educationly;http://www.google.com
40931;2012-01-24;Tabar > Educationly;Tabar > Educationly;http://www.google.com
40931;2012-01-24;SVTronics > Explorer;SVTronics > Explorer;http://www.google.com
40931;2012-01-24;SweeDee > Explorer;SweeDee > Explorer;http://www.google.com
40931;2012-01-24;SwipeClock > Explorer;SwipeClock > Explorer;http://www.google.com
40931;2012-01-24;Switchfast Technologies > Explorer;Switchfast Technologies > Explorer;http://www.google.com
40931;2012-01-24;Sword & Shield Enterprise Security > Explorer;Sword & Shield Enterprise Security > Explorer;http://www.google.com
40931;2012-01-24;Sydor Instruments > Explorer;Sydor Instruments > Explorer;http://www.google.com
40931;2012-01-24;Symmetri Marketing Group > Explorer;Symmetri Marketing Group > Explorer;http://www.google.com
40931;2012-01-24;Symphony Tables > Explorer;Symphony Tables > Explorer;http://www.google.com
40931;2012-01-24;Syndero > Explorer;Syndero > Explorer;http://www.google.com
40931;2012-01-24;SynergisticIT > Explorer;SynergisticIT > Explorer;http://www.google.com
40931;2012-01-24;Synergistix > Explorer;Synergistix > Explorer;http://www.google.com
40931;2012-01-24;Synoptek > Explorer;Synoptek > Explorer;http://www.google.com
40931;2012-01-24;Syrinx Consulting > Explorer;Syrinx Consulting > Explorer;http://www.google.com
40931;2012-01-24;Systems Integration & Development > Explorer;Systems Integration & Development > Explorer;http://www.google.com
40931;2012-01-24;Szanca Solutions > Explorer;Szanca Solutions > Explorer;http://www.google.com
40931;2012-01-24;T2 International > Explorer;T2 International > Explorer;http://www.google.com
40931;2012-01-24;Symphony Tables > Grammar Plus;Symphony Tables > Grammar Plus;http://www.google.com
40931;2012-01-24;SynergisticIT > Grammar Plus;SynergisticIT > Grammar Plus;http://www.google.com
40931;2012-01-24;Syscom Technologies > Grammar Plus;Syscom Technologies > Grammar Plus;http://www.google.com
40931;2012-01-24;Sunmerge Systems > PhoenixSoft;Sunmerge Systems > PhoenixSoft;http://www.google.com
40931;2012-01-24;Surplus Sourcing Group > PhoenixSoft;Surplus Sourcing Group > PhoenixSoft;http://www.google.com
40931;2012-01-24;Syndero > PhoenixSoft;Syndero > PhoenixSoft;http://www.google.com
40931;2012-01-24;Systems Made Simple > PhoenixSoft;Systems Made Simple > PhoenixSoft;http://www.google.com
40931;2012-01-24;SwarmBuilder > WonderKid;SwarmBuilder > WonderKid;http://www.google.com
40931;2012-01-24;Swiftpage > WonderKid;Swiftpage > WonderKid;http://www.google.com
40931;2012-01-24;Synteractive > WonderKid;Synteractive > WonderKid;http://www.google.com
40931;2012-01-24;TAG Employer Services > WonderKid;TAG Employer Services > WonderKid;http://www.google.com
40932;2012-01-25;Sunshine Minting > CompuSci;Sunshine Minting > CompuSci;http://www.google.com
40932;2012-01-25;Superior Press > CompuSci;Superior Press > CompuSci;http://www.google.com
40932;2012-01-25;Sunshine Kids Juvenile Products > Educationly;Sunshine Kids Juvenile Products > Educationly;http://www.google.com
40932;2012-01-25;Superior Petroleum > Educationly;Superior Petroleum > Educationly;http://www.google.com
40932;2012-01-25;Suntiva Executive Consulting > Grammar Plus;Suntiva Executive Consulting > Grammar Plus;http://www.google.com
40933;2012-01-26;T.B. Penick & Sons > CompuSci;T.B. Penick & Sons > CompuSci;http://www.google.com
40933;2012-01-26;SuperTech > Educationly;SuperTech > Educationly;http://www.google.com
40933;2012-01-26;SureScore > Educationly;SureScore > Educationly;http://www.google.com
40933;2012-01-26;Surf Cowboy > Educationly;Surf Cowboy > Educationly;http://www.google.com
40933;2012-01-26;Surety Systems > Grammar Plus;Surety Systems > Grammar Plus;http://www.google.com
40934;2012-01-27;T2 Systems > CompuSci;T2 Systems > CompuSci;http://www.google.com
40934;2012-01-27;Tactile Systems Technology > Educationly;Tactile Systems Technology > Educationly;http://www.google.com
40934;2012-01-27;Tableau Software > Grammar Plus;Tableau Software > Grammar Plus;http://www.google.com
40934;2012-01-27;Tagged > Grammar Plus;Tagged > Grammar Plus;http://www.google.com
40934;2012-01-27;Tactile Systems Technology > WonderKid;Tactile Systems Technology > WonderKid;http://www.google.com
40936;2012-01-29;Tailored Label Products > Educationly;Tailored Label Products > Educationly;http://www.google.com
40937;2012-01-30;TAJ Technologies > CompuSci;TAJ Technologies > CompuSci;http://www.google.com
40937;2012-01-30;TalentBurst > Educationly;TalentBurst > Educationly;http://www.google.com
40937;2012-01-30;TCG > Educationly;TCG > Educationly;http://www.google.com
40937;2012-01-30;Team Clean > Explorer;Team Clean > Explorer;http://www.google.com
40937;2012-01-30;T-Cellular > PhoenixSoft;T-Cellular > PhoenixSoft;http://www.google.com
40937;2012-01-30;TCoombs & Associates > WonderKid;TCoombs & Associates > WonderKid;http://www.google.com
40938;2012-01-31;TechCFO > CompuSci;TechCFO > CompuSci;http://www.google.com
40938;2012-01-31;TechDemocracy > CompuSci;TechDemocracy > CompuSci;http://www.google.com
40938;2012-01-31;Techead > CompuSci;Techead > CompuSci;http://www.google.com
40938;2012-01-31;TechCFO > Grammar Plus;TechCFO > Grammar Plus;http://www.google.com
40938;2012-01-31;TalentBurst > WonderKid;TalentBurst > WonderKid;http://www.google.com
40938;2012-01-31;TEAM Companies > WonderKid;TEAM Companies > WonderKid;http://www.google.com
40939;2012-02-01;Talyst > CompuSci;Talyst > CompuSci;http://www.google.com
40939;2012-02-01;Talon Professional Services > Educationly;Talon Professional Services > Educationly;http://www.google.com
40939;2012-02-01;Talon/LPE > Educationly;Talon/LPE > Educationly;http://www.google.com
40939;2012-02-01;Talented IT > PhoenixSoft;Talented IT > PhoenixSoft;http://www.google.com
40940;2012-02-02;TargetCast tcm > CompuSci;TargetCast tcm > CompuSci;http://www.google.com
40940;2012-02-02;Tanager > Educationly;Tanager > Educationly;http://www.google.com
40940;2012-02-02;Tandem HR > Educationly;Tandem HR > Educationly;http://www.google.com
40940;2012-02-02;Tangoe > Educationly;Tangoe > Educationly;http://www.google.com
40940;2012-02-02;Taphandles > Educationly;Taphandles > Educationly;http://www.google.com
40940;2012-02-02;Taras Techniques > Educationly;Taras Techniques > Educationly;http://www.google.com
40940;2012-02-02;TargetX > Educationly;TargetX > Educationly;http://www.google.com
40940;2012-02-02;Tantus Technologies > Explorer;Tantus Technologies > Explorer;http://www.google.com
40940;2012-02-02;Taradel > Explorer;Taradel > Explorer;http://www.google.com
40940;2012-02-02;Tanager > PhoenixSoft;Tanager > PhoenixSoft;http://www.google.com
40940;2012-02-02;Tantus Technologies > PhoenixSoft;Tantus Technologies > PhoenixSoft;http://www.google.com
40940;2012-02-02;Tangoe > WonderKid;Tangoe > WonderKid;http://www.google.com
40941;2012-02-03;Tastefully Simple > CompuSci;Tastefully Simple > CompuSci;http://www.google.com
40941;2012-02-03;Tasty Catering > CompuSci;Tasty Catering > CompuSci;http://www.google.com
40941;2012-02-03;Tax Resolution Services > CompuSci;Tax Resolution Services > CompuSci;http://www.google.com
40941;2012-02-03;T-Cellular > CompuSci;T-Cellular > CompuSci;http://www.google.com
40941;2012-02-03;Tatari Construction > Educationly;Tatari Construction > Educationly;http://www.google.com
40941;2012-02-03;TC3 Telecom > Educationly;TC3 Telecom > Educationly;http://www.google.com
40941;2012-02-03;Tarte > Explorer;Tarte > Explorer;http://www.google.com
40941;2012-02-03;TBJ > Explorer;TBJ > Explorer;http://www.google.com
40941;2012-02-03;Tatari Construction > PhoenixSoft;Tatari Construction > PhoenixSoft;http://www.google.com
40944;2012-02-06;Tea Collection > CompuSci;Tea Collection > CompuSci;http://www.google.com
40944;2012-02-06;TCoombs & Associates > Educationly;TCoombs & Associates > Educationly;http://www.google.com
40944;2012-02-06;TDK Technologies > Educationly;TDK Technologies > Educationly;http://www.google.com
40944;2012-02-06;Tea Collection > WonderKid;Tea Collection > WonderKid;http://www.google.com
40945;2012-02-07;TEAM Companies > CompuSci;TEAM Companies > CompuSci;http://www.google.com
40945;2012-02-07;Team Epiphany > Educationly;Team Epiphany > Educationly;http://www.google.com
40945;2012-02-07;Tech Manufacturing > Educationly;Tech Manufacturing > Educationly;http://www.google.com
40945;2012-02-07;Techbarn.com > Educationly;Techbarn.com > Educationly;http://www.google.com
40945;2012-02-07;Tech Resouces > Explorer;Tech Resouces > Explorer;http://www.google.com
40945;2012-02-07;TechFlow > Explorer;TechFlow > Explorer;http://www.google.com
